cardId,year,name,playerType,split,field,sourceUrl,sourceIdentity,reference,before,after
2171,2001,이종열,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2171f.jpg,SEASON_8540e8a7f9e6b5b6302e,54,30,51
2171,2001,이종열,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2171f.jpg,SEASON_8540e8a7f9e6b5b6302e,52,31,51
2171,2001,이종열,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2171f.jpg,SEASON_8540e8a7f9e6b5b6302e,61,56,62
2171,2001,이종열,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2171f.jpg,SEASON_8540e8a7f9e6b5b6302e,69,61,76
2171,2001,이종열,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2171f.jpg,SEASON_8540e8a7f9e6b5b6302e,52,42,57
2461,2001,정경배,Hitter,Holdout,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2461f.jpg,SEASON_6feafc7b248e2188a441,4,5,5
2461,2001,정경배,Hitter,Holdout,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2461f.jpg,SEASON_6feafc7b248e2188a441,59,38,56
2461,2001,정경배,Hitter,Holdout,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2461f.jpg,SEASON_6feafc7b248e2188a441,52,36,54
2461,2001,정경배,Hitter,Holdout,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2461f.jpg,SEASON_6feafc7b248e2188a441,56,51,59
2461,2001,정경배,Hitter,Holdout,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2461f.jpg,SEASON_6feafc7b248e2188a441,75,58,75
2461,2001,정경배,Hitter,Holdout,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2461f.jpg,SEASON_6feafc7b248e2188a441,57,50,60
2831,2006,채종국,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2831f.jpg,SEASON_d74af240aa387747cbdf,4,5,4
2831,2006,채종국,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2831f.jpg,SEASON_d74af240aa387747cbdf,59,31,51
2831,2006,채종국,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2831f.jpg,SEASON_d74af240aa387747cbdf,51,33,53
2831,2006,채종국,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2831f.jpg,SEASON_d74af240aa387747cbdf,55,50,59
2831,2006,채종국,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2831f.jpg,SEASON_d74af240aa387747cbdf,76,57,74
2831,2006,채종국,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2831f.jpg,SEASON_d74af240aa387747cbdf,60,43,57
3074,2005,한상훈,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3074f.jpg,SEASON_f16d595fa3183e385f8d,4,4,4
3074,2005,한상훈,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3074f.jpg,SEASON_f16d595fa3183e385f8d,51,29,49
3074,2005,한상훈,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3074f.jpg,SEASON_f16d595fa3183e385f8d,50,29,50
3074,2005,한상훈,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3074f.jpg,SEASON_f16d595fa3183e385f8d,54,49,58
3074,2005,한상훈,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3074f.jpg,SEASON_f16d595fa3183e385f8d,68,53,72
3074,2005,한상훈,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3074f.jpg,SEASON_f16d595fa3183e385f8d,53,41,56
3075,2006,한상훈,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3075f.jpg,SEASON_b83f33cc9e8b61fa8fc1,4,4,4
3075,2006,한상훈,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3075f.jpg,SEASON_b83f33cc9e8b61fa8fc1,62,40,57
3075,2006,한상훈,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3075f.jpg,SEASON_b83f33cc9e8b61fa8fc1,50,34,53
3075,2006,한상훈,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3075f.jpg,SEASON_b83f33cc9e8b61fa8fc1,60,52,60
3075,2006,한상훈,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3075f.jpg,SEASON_b83f33cc9e8b61fa8fc1,70,59,76
3075,2006,한상훈,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3075f.jpg,SEASON_b83f33cc9e8b61fa8fc1,56,50,60
3279,2009,고영민,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3279f.jpg,SEASON_2fa62950bbab041efe20,5,5,5
3279,2009,고영민,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3279f.jpg,SEASON_2fa62950bbab041efe20,45,33,52
3279,2009,고영민,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3279f.jpg,SEASON_2fa62950bbab041efe20,62,38,56
3279,2009,고영민,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3279f.jpg,SEASON_2fa62950bbab041efe20,67,63,66
3279,2009,고영민,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3279f.jpg,SEASON_2fa62950bbab041efe20,71,58,74
3279,2009,고영민,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3279f.jpg,SEASON_2fa62950bbab041efe20,48,50,60
560,2007,김일경,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/560f.jpg,SEASON_c350964e46a9ddbc6333,5,6,6
560,2007,김일경,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/560f.jpg,SEASON_c350964e46a9ddbc6333,62,44,60
560,2007,김일경,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/560f.jpg,SEASON_c350964e46a9ddbc6333,52,38,55
560,2007,김일경,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/560f.jpg,SEASON_c350964e46a9ddbc6333,67,61,65
560,2007,김일경,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/560f.jpg,SEASON_c350964e46a9ddbc6333,75,47,69
560,2007,김일경,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/560f.jpg,SEASON_c350964e46a9ddbc6333,58,50,60
561,2008,김일경,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/561f.jpg,SEASON_970e5946a30a2403dfdc,5,5,5
561,2008,김일경,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/561f.jpg,SEASON_970e5946a30a2403dfdc,60,45,60
561,2008,김일경,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/561f.jpg,SEASON_970e5946a30a2403dfdc,52,39,56
561,2008,김일경,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/561f.jpg,SEASON_970e5946a30a2403dfdc,62,57,63
561,2008,김일경,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/561f.jpg,SEASON_970e5946a30a2403dfdc,69,54,72
561,2008,김일경,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/561f.jpg,SEASON_970e5946a30a2403dfdc,57,53,61
623,2001,김종국,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/623f.jpg,SEASON_04c69b03c232d412705e,5,7,7
623,2001,김종국,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/623f.jpg,SEASON_04c69b03c232d412705e,67,53,66
623,2001,김종국,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/623f.jpg,SEASON_04c69b03c232d412705e,56,40,57
623,2001,김종국,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/623f.jpg,SEASON_04c69b03c232d412705e,78,80,77
623,2001,김종국,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/623f.jpg,SEASON_04c69b03c232d412705e,75,62,77
623,2001,김종국,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/623f.jpg,SEASON_04c69b03c232d412705e,52,60,64
628,2006,김종국,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/628f.jpg,SEASON_401c52483a1fbe704599,5,6,6
628,2006,김종국,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/628f.jpg,SEASON_401c52483a1fbe704599,60,37,55
628,2006,김종국,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/628f.jpg,SEASON_401c52483a1fbe704599,50,34,53
628,2006,김종국,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/628f.jpg,SEASON_401c52483a1fbe704599,75,72,72
628,2006,김종국,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/628f.jpg,SEASON_401c52483a1fbe704599,68,64,78
628,2006,김종국,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/628f.jpg,SEASON_401c52483a1fbe704599,59,47,59
977,2004,박경수,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/977f.jpg,SEASON_8307071cb16c8f65e9d5,5,6,6
977,2004,박경수,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/977f.jpg,SEASON_8307071cb16c8f65e9d5,65,50,64
977,2004,박경수,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/977f.jpg,SEASON_8307071cb16c8f65e9d5,63,43,59
977,2004,박경수,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/977f.jpg,SEASON_8307071cb16c8f65e9d5,63,62,66
977,2004,박경수,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/977f.jpg,SEASON_8307071cb16c8f65e9d5,68,51,71
977,2004,박경수,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/977f.jpg,SEASON_8307071cb16c8f65e9d5,58,62,65
979,2006,박경수,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/979f.jpg,SEASON_acf5ca5f019ca8e6ddbb,5,6,6
979,2006,박경수,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/979f.jpg,SEASON_acf5ca5f019ca8e6ddbb,59,30,50
979,2006,박경수,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/979f.jpg,SEASON_acf5ca5f019ca8e6ddbb,62,41,58
979,2006,박경수,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/979f.jpg,SEASON_acf5ca5f019ca8e6ddbb,63,55,62
979,2006,박경수,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/979f.jpg,SEASON_acf5ca5f019ca8e6ddbb,69,56,73
979,2006,박경수,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/979f.jpg,SEASON_acf5ca5f019ca8e6ddbb,60,47,58
3423,2009,박경수,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3423f.jpg,SEASON_8b390bd43578076739d0,5,6,6
3423,2009,박경수,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3423f.jpg,SEASON_8b390bd43578076739d0,55,34,53
3423,2009,박경수,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3423f.jpg,SEASON_8b390bd43578076739d0,68,41,58
3423,2009,박경수,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3423f.jpg,SEASON_8b390bd43578076739d0,58,55,62
3423,2009,박경수,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3423f.jpg,SEASON_8b390bd43578076739d0,74,59,75
3423,2009,박경수,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3423f.jpg,SEASON_8b390bd43578076739d0,45,57,63
1139,2002,박정환,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1139f.jpg,SEASON_1c13fa577f0ab521077a,5,6,6
1139,2002,박정환,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1139f.jpg,SEASON_1c13fa577f0ab521077a,59,38,55
1139,2002,박정환,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1139f.jpg,SEASON_1c13fa577f0ab521077a,67,44,60
1139,2002,박정환,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1139f.jpg,SEASON_1c13fa577f0ab521077a,66,51,59
1139,2002,박정환,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1139f.jpg,SEASON_1c13fa577f0ab521077a,73,59,75
1139,2002,박정환,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1139f.jpg,SEASON_1c13fa577f0ab521077a,62,52,61
1155,2002,박종호,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1155f.jpg,SEASON_bf4c25ce2ae006ae8c08,5,7,7
1155,2002,박종호,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1155f.jpg,SEASON_bf4c25ce2ae006ae8c08,63,51,64
1155,2002,박종호,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1155f.jpg,SEASON_bf4c25ce2ae006ae8c08,64,43,59
1155,2002,박종호,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1155f.jpg,SEASON_bf4c25ce2ae006ae8c08,61,53,60
1155,2002,박종호,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1155f.jpg,SEASON_bf4c25ce2ae006ae8c08,70,55,73
1155,2002,박종호,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1155f.jpg,SEASON_bf4c25ce2ae006ae8c08,68,57,63
1158,2005,박종호,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1158f.jpg,SEASON_05f8fbb0620c83042827,5,7,7
1158,2005,박종호,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1158f.jpg,SEASON_05f8fbb0620c83042827,65,53,65
1158,2005,박종호,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1158f.jpg,SEASON_05f8fbb0620c83042827,56,41,58
1158,2005,박종호,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1158f.jpg,SEASON_05f8fbb0620c83042827,63,54,61
1158,2005,박종호,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1158f.jpg,SEASON_05f8fbb0620c83042827,79,54,73
1158,2005,박종호,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1158f.jpg,SEASON_05f8fbb0620c83042827,62,66,66
1159,2006,박종호,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1159f.jpg,SEASON_80f58e468feae21b6e51,5,5,5
1159,2006,박종호,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1159f.jpg,SEASON_80f58e468feae21b6e51,61,41,58
1159,2006,박종호,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1159f.jpg,SEASON_80f58e468feae21b6e51,50,34,53
1159,2006,박종호,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1159f.jpg,SEASON_80f58e468feae21b6e51,63,52,60
1159,2006,박종호,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1159f.jpg,SEASON_80f58e468feae21b6e51,78,33,60
1159,2006,박종호,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1159f.jpg,SEASON_80f58e468feae21b6e51,67,55,62
1210,2006,박현승,Hitter,Validation,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1210f.jpg,SEASON_6737cf2f7fcdefa94d30,5,6,6
1210,2006,박현승,Hitter,Validation,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1210f.jpg,SEASON_6737cf2f7fcdefa94d30,61,43,59
1210,2006,박현승,Hitter,Validation,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1210f.jpg,SEASON_6737cf2f7fcdefa94d30,52,37,55
1210,2006,박현승,Hitter,Validation,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1210f.jpg,SEASON_6737cf2f7fcdefa94d30,62,56,62
1210,2006,박현승,Hitter,Validation,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1210f.jpg,SEASON_6737cf2f7fcdefa94d30,72,56,74
1210,2006,박현승,Hitter,Validation,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1210f.jpg,SEASON_6737cf2f7fcdefa94d30,62,55,62
1244,2001,백재호,Hitter,Holdout,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1244f.jpg,SEASON_68fc7eef4222c6db44ee,5,5,5
1244,2001,백재호,Hitter,Holdout,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1244f.jpg,SEASON_68fc7eef4222c6db44ee,58,46,61
1244,2001,백재호,Hitter,Holdout,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1244f.jpg,SEASON_68fc7eef4222c6db44ee,63,41,57
1244,2001,백재호,Hitter,Holdout,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1244f.jpg,SEASON_68fc7eef4222c6db44ee,64,50,59
1244,2001,백재호,Hitter,Holdout,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1244f.jpg,SEASON_68fc7eef4222c6db44ee,67,45,67
1244,2001,백재호,Hitter,Holdout,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1244f.jpg,SEASON_68fc7eef4222c6db44ee,59,59,63
1248,2005,백재호,Hitter,Holdout,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1248f.jpg,SEASON_165a79fbfb6ec3637011,5,6,6
1248,2005,백재호,Hitter,Holdout,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1248f.jpg,SEASON_165a79fbfb6ec3637011,60,51,65
1248,2005,백재호,Hitter,Holdout,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1248f.jpg,SEASON_165a79fbfb6ec3637011,58,40,57
1248,2005,백재호,Hitter,Holdout,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1248f.jpg,SEASON_165a79fbfb6ec3637011,67,56,63
1248,2005,백재호,Hitter,Holdout,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1248f.jpg,SEASON_165a79fbfb6ec3637011,73,53,72
1248,2005,백재호,Hitter,Holdout,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1248f.jpg,SEASON_165a79fbfb6ec3637011,59,55,62
1374,2007,손지환,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1374f.jpg,SEASON_87209d331304e27a0d47,5,5,5
1374,2007,손지환,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1374f.jpg,SEASON_87209d331304e27a0d47,58,33,52
1374,2007,손지환,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1374f.jpg,SEASON_87209d331304e27a0d47,63,42,58
1374,2007,손지환,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1374f.jpg,SEASON_87209d331304e27a0d47,57,49,58
1374,2007,손지환,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1374f.jpg,SEASON_87209d331304e27a0d47,68,64,78
1374,2007,손지환,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1374f.jpg,SEASON_87209d331304e27a0d47,68,44,57
1468,2003,신명철,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1468f.jpg,SEASON_5bd9a58c64b0680418a4,5,5,5
1468,2003,신명철,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1468f.jpg,SEASON_5bd9a58c64b0680418a4,60,40,57
1468,2003,신명철,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1468f.jpg,SEASON_5bd9a58c64b0680418a4,63,41,58
1468,2003,신명철,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1468f.jpg,SEASON_5bd9a58c64b0680418a4,59,57,63
1468,2003,신명철,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1468f.jpg,SEASON_5bd9a58c64b0680418a4,68,45,67
1468,2003,신명철,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1468f.jpg,SEASON_5bd9a58c64b0680418a4,61,45,58
1473,2008,신명철,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1473f.jpg,SEASON_26cdc3984288219f2bc0,5,4,4
1473,2008,신명철,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1473f.jpg,SEASON_26cdc3984288219f2bc0,58,25,43
1473,2008,신명철,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1473f.jpg,SEASON_26cdc3984288219f2bc0,50,28,49
1473,2008,신명철,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1473f.jpg,SEASON_26cdc3984288219f2bc0,68,61,65
1473,2008,신명철,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1473f.jpg,SEASON_26cdc3984288219f2bc0,71,56,74
1473,2008,신명철,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1473f.jpg,SEASON_26cdc3984288219f2bc0,56,33,53
1551,2000,안경현,Hitter,Validation,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1551f.jpg,SEASON_c96f0ab1ff374e9e22c4,5,6,6
1551,2000,안경현,Hitter,Validation,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1551f.jpg,SEASON_c96f0ab1ff374e9e22c4,67,51,64
1551,2000,안경현,Hitter,Validation,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1551f.jpg,SEASON_c96f0ab1ff374e9e22c4,67,46,61
1551,2000,안경현,Hitter,Validation,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1551f.jpg,SEASON_c96f0ab1ff374e9e22c4,54,55,55
1551,2000,안경현,Hitter,Validation,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1551f.jpg,SEASON_c96f0ab1ff374e9e22c4,72,55,55
1551,2000,안경현,Hitter,Validation,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/1551f.jpg,SEASON_c96f0ab1ff374e9e22c4,59,60,64
3528,2009,안치홍,Hitter,Validation,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3528f.jpg,SEASON_4a07f1fed393c49e3dba,5,6,6
3528,2009,안치홍,Hitter,Validation,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3528f.jpg,SEASON_4a07f1fed393c49e3dba,51,33,52
3528,2009,안치홍,Hitter,Validation,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3528f.jpg,SEASON_4a07f1fed393c49e3dba,72,50,64
3528,2009,안치홍,Hitter,Validation,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3528f.jpg,SEASON_4a07f1fed393c49e3dba,60,57,63
3528,2009,안치홍,Hitter,Validation,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3528f.jpg,SEASON_4a07f1fed393c49e3dba,69,52,71
3528,2009,안치홍,Hitter,Validation,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/3528f.jpg,SEASON_4a07f1fed393c49e3dba,53,42,57
2057,2008,이여상,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2057f.jpg,SEASON_857ad9094c0982b36aca,5,4,4
2057,2008,이여상,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2057f.jpg,SEASON_857ad9094c0982b36aca,58,27,49
2057,2008,이여상,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2057f.jpg,SEASON_857ad9094c0982b36aca,52,34,53
2057,2008,이여상,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2057f.jpg,SEASON_857ad9094c0982b36aca,66,60,65
2057,2008,이여상,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2057f.jpg,SEASON_857ad9094c0982b36aca,69,61,77
2057,2008,이여상,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2057f.jpg,SEASON_857ad9094c0982b36aca,59,40,56
2170,2000,이종열,Hitter,Train,Cost,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2170f.jpg,SEASON_9d1cf0e26fe83c731490,5,7,7
2170,2000,이종열,Hitter,Train,Contact,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2170f.jpg,SEASON_9d1cf0e26fe83c731490,61,42,58
2170,2000,이종열,Hitter,Train,Power,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2170f.jpg,SEASON_9d1cf0e26fe83c731490,63,40,57
2170,2000,이종열,Hitter,Train,Speed,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2170f.jpg,SEASON_9d1cf0e26fe83c731490,64,55,55
2170,2000,이종열,Hitter,Train,Defense,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2170f.jpg,SEASON_9d1cf0e26fe83c731490,79,55,55
2170,2000,이종열,Hitter,Train,BatterMental,https://img.inven.co.kr/image/site_image/bm/dataninfo/playercard/2170f.jpg,SEASON_9d1cf0e26fe83c731490,54,53,61
